customer_id,signup_date,plan_type,monthly_charge,tenure_months,churn_flag,churn_date,churn_reason,usage_frequency,support_tickets_raised,last_login_date,payment_method,region,age_group,acquisition_channel,upsell_count,downsell_count,discount_applied,discount_pct 
C02196,14-01-2025,Basic,17.9,5,1,"Jun 09, 2025",price sensitivity,6,0.0,11-05-2025,Card,North America,45-54,Referral,3,1,1,0.067
C02197,09/23/2023,Basic,16.39,16,1,05/02/2024,price sensitivity,12,1.0,2024-04-15,Card,APAC,18-24,Referral,3,0,1,0.01
C02198,2025-02-23,Standard,44.61,4,0,,,12,0.0,"Jun 22, 2025",Card,North America,25-34,Direct,2,0,1,0.058
C02199,06/04/2024,Basic,20.98,8,1,12/20/2024,competitor,7,1.0,2024-12-03,Card,APAC,35-44,Organic Search,2,0,1,0.005
C02200,02-06-2023,Standard,38.63,24,0,,,10,1.0,05/30/2025,Card,North America,35-44,Organic Search,2,0,1,0.292
C02201,11/30/2023,Basic,21.44,11,1,06/13/2024,price sensitivity,10,3.0,05/04/2024,Card,Europe,25-34,Email,2,0,1,0.01
C02202,"Jan 07, 2023",Standard,44.76,29,0,,,12,1.0,2025-05-30,ACH,Latin America,25-34,Email,5,1,1,0.029
C02203,2023-02-05,Standard,38.68,28,0,,,14,1.0,2025-05-23,Wallet,North America,25-34,Email,5,0,1,0.069
C02204,2023-11-03,Basic,20.22,19,0,,,10,1.0,05/20/2025,PayPal,Europe,25-34,Organic Search,5,0,1,0.017
C02205,02/19/2024,Standard,42.13,14,1,01/20/2025,billing,10,0.0,2025-01-12,Card,North America,18-24,Paid Ads,2,0,1,0.074
C02206,"Dec 28, 2024",Standard,36.23,4,1,2025-03-29,competitor,9,3.0,2025-03-17,Wallet,Europe,25-34,Email,0,1,1,0.053
C02207,03-05-2023,Standard,46.13,25,0,,,11,1.0,"May 28, 2025",PayPal,North America,45-54,Organic Search,4,0,1,
C02208,"Feb 04, 2025",Basic,14.88,2,1,04/02/2025,competitor,7,0.0,2025-03-11,PayPal,Latin America,25-34,Referral,1,0,1,0.01
C02209,2023-08-02,Standard,38.21,22,0,,,11,0.0,15-05-2025,Card,Europe,55+,Paid Ads,5,0,1,0.189
C02210,2023-05-07,Basic,22.07,25,0,,,9,1.0,2025-05-31,ACH,Europe,25-34,Partnerships,5,0,1,0.047
C02211,09/30/2024,Basic,14.77,3,1,2024-11-04,product dissatisfaction,7,4.0,"Sep 30, 2024",Card,North America,35-44,Referral,2,0,1,0.202
C02212,"Dec 07, 2024",Basic,22.49,5,1,"Feb 06, 2025",competitor,7,2.0,11-01-2025,Card,Europe,25-34,Paid Ads,1,0,1,0.032
C02213,2024-07-05,Standard,40.14,11,0,,,9,2.0,2025-05-22,Card,Europe,18-24,Referral,3,0,1,0.047
C02214,2023-04-16,Basic,24.3,16,1,17-12-2023,product dissatisfaction,7,4.0,2023-11-14,ACH,North America,35-44,Organic Search,4,0,1,0.033
C02215,16-04-2023,Standard,42.68,26,0,,,11,1.0,2025-06-05,Card,Latin America,25-34,Direct,4,1,1,0.055
C02216,2023-12-22,Basic,18.35,18,0,,,9,2.0,"Jun 20, 2025",Card,North America,25-34,Direct,2,0,1,0.035
C02217,2024-02-15,Standard,40.39,16,0,,,11,0.0,06/03/2025,ACH,North America,25-34,Direct,3,0,1,0.078
C02218,29-06-2025,Basic,20.07,1,1,"Jun 30, 2025",support issues,3,3.0,"Jun 29, 2025",Card,Latin America,45-54,Referral,2,4,1,0.044
C02219,2023-09-19,Standard,51.14,21,0,,,13,1.0,2025-06-07,Card,North America,25-34,Paid Ads,4,0,1,0.011
C02220,2023-06-25,Standard,39.51,17,1,2024-09-08,,11,1.0,"Aug 09, 2024",PayPal,North America,18-24,Organic Search,5,0,1,0.077
C02221,2025-05-12,Basic,18.45,1,1,2025-06-02,billing,10,2.0,12-05-2025,PayPal,Latin America,25-34,Email,2,0,1,0.079
C02222,"May 21, 2023",Basic,18.22,12,1,"Dec 15, 2023",competitor,4,2.0,2023-11-26,PayPal,Latin America,35-44,Paid Ads,0,1,1,0.079
C02223,2023-01-25,Standard,40.13,16,1,"Jan 20, 2024",billing,9,3.0,01/01/2024,ACH,North America,55+,Referral,2,0,1,0.024
C02224,2024-01-21,Premium,67.66,17,0,,,15,0.0,2025-06-08,Card,North America,18-24,Paid Ads,3,0,1,0.21
C02225,2024-01-01,Premium,75.17,17,0,,,16,2.0,24-05-2025,Card,Europe,25-34,Email,3,0,1,0.0
C02226,"Jul 19, 2024",Basic,14.95,11,0,,,8,1.0,2025-06-11,Card,Europe,35-44,Partnerships,1,0,1,0.071
C02227,03/11/2025,Standard,33.71,3,0,,,11,1.0,2025-05-26,Wallet,Europe,55+,Organic Search,5,0,1,0.057
C02228,"Apr 30, 2025",Basic,22.22,2,1,2025-06-04,billing,9,3.0,2025-04-30,Card,Latin America,18-24,Direct,5,0,1,0.023
C02229,2023-09-22,Basic,19.11,9,1,2024-04-01,product dissatisfaction,4,2.0,"Mar 11, 2024",Card,Latin America,45-54,Referral,2,1,1,
C02230,2025-06-13,Standard,34.55,1,0,,,15,,,PayPal,APAC,45-54,Partnerships,5,0,1,0.071
C02231,07/30/2024,Standard,38.1,10,1,2025-01-02,product dissatisfaction,9,4.0,2024-11-21,Card,North America,25-34,Email,4,0,1,0.028
C02232,05-03-2023,Standard,37.52,27,0,,,8,0.0,2025-05-22,Card,North America,45-54,Direct,4,1,1,0.045
C02233,05/05/2025,Premium,79.53,1,0,,,19,0.0,2025-06-02,PayPal,North America,35-44,Partnerships,3,0,1,0.013
C02234,2023-05-06,Basic,12.97,25,0,,,10,2.0,05/24/2025,Card,North America,25-34,Referral,2,1,1,0.054
C02235,06/20/2024,Standard,32.45,11,1,12-12-2024,no usage,8,1.0,2024-11-26,Wallet,Europe,25-34,Paid Ads,2,1,1,0.031
C02236,2024-12-22,Basic,13.23,1,1,2025-01-12,competitor,3,5.0,2024-12-22,Card,APAC,25-34,Direct,1,4,1,0.02
C02237,16-08-2023,Basic,15.4,13,1,12-05-2024,billing,8,1.0,2024-04-17,Card,North America,25-34,Direct,1,0,1,0.018
C02238,04-09-2023,Basic,16.11,19,1,2025-02-21,,8,2.0,14-01-2025,Card,North America,45-54,Organic Search,1,0,1,0.033
C02239,2024-03-10,Premium,68.65,15,0,,,17,0.0,2025-06-01,Card,Europe,35-44,Referral,5,0,1,0.262
C02240,"Mar 17, 2025",Standard,43.59,3,1,2025-05-27,billing,8,1.0,2025-05-06,Card,APAC,45-54,Organic Search,0,0,1,0.284
C02241,2023-07-23,Basic,26.36,20,1,02/12/2025,product dissatisfaction,7,0.0,28-01-2025,Card,North America,35-44,Organic Search,2,0,1,0.171
C02242,"Aug 28, 2024",Standard,43.95,5,1,2024-12-23,billing,7,3.0,2024-11-23,Card,Latin America,25-34,Email,2,0,1,0.003
C02243,2024-02-17,Premium,73.35,16,0,,,16,0.0,"Jun 15, 2025",Card,APAC,18-24,Organic Search,2,0,1,0.063
C02244,2023-04-13,Premium,81.1,26,0,,,17,0.0,2025-06-01,Card,Europe,45-54,Partnerships,5,0,1,0.036
C02245,10/10/2024,Standard,38.6,8,0,,,11,0.0,"May 26, 2025",Card,Europe,18-24,Paid Ads,3,0,1,0.034
C02246,2025-01-29,Basic,16.56,5,1,"Mar 24, 2025",support issues,9,1.0,09-02-2025,Card,Europe,25-34,Direct,2,1,1,0.055
C02247,2024-06-08,Standard,46.95,12,0,,,9,2.0,22-05-2025,Card,North America,35-44,Email,0,0,1,0.062
C02248,2023-06-10,Premium,99.07,24,0,,,16,1.0,"Jun 01, 2025",Card,Europe,45-54,Partnerships,5,0,1,0.046
C02249,"May 23, 2023",Premium,64.3,25,0,,,15,1.0,2025-06-18,Wallet,North America,18-24,Partnerships,3,0,1,0.029
C02250,22-01-2024,Premium,93.4,17,0,,,15,0.0,10-06-2025,Card,Latin America,35-44,Paid Ads,3,0,1,0.015
C02251,"Apr 06, 2024",Standard,35.45,11,1,09/04/2024,product dissatisfaction,11,2.0,2024-08-08,PayPal,APAC,18-24,Paid Ads,5,0,1,0.003
C02252,2024-05-18,Basic,17.95,13,1,01/11/2025,price sensitivity,10,0.0,"Jan 02, 2025",Card,North America,45-54,Direct,3,0,1,0.005
C02253,2023-08-11,Standard,40.7,15,1,"Aug 20, 2024",billing,10,3.0,18-07-2024,Card,Europe,45-54,Partnerships,3,0,1,0.033
C02254,04/01/2024,Basic,25.19,11,1,09/17/2024,billing,3,0.0,2024-08-18,Card,North America,45-54,Partnerships,1,0,1,0.0
C02255,09/27/2023,Basic,20.12,15,1,2024-06-28,billing,8,1.0,2024-05-23,Card,North America,18-24,Direct,1,2,1,0.083
C02256,09/17/2024,Standard,41.47,4,1,"Jan 01, 2025",billing,10,1.0,12/04/2024,PayPal,Latin America,35-44,Organic Search,3,1,1,0.146
C02257,12/27/2024,Standard,44.12,6,0,,,12,1.0,22-06-2025,PayPal,North America,25-34,Paid Ads,2,0,1,0.069
C02258,2024-08-18,Premium,89.11,10,0,,,11,0.0,06/14/2025,Card,Latin America,35-44,Email,5,0,1,0.017
C02259,2023-01-02,Standard,42.07,29,0,,,11,3.0,2025-06-01,Card,North America,55+,Referral,5,0,1,0.053
C02260,06/23/2025,Premium,89.17,1,1,06/30/2025,billing,16,1.0,2025-06-23,ACH,APAC,18-24,Direct,2,0,1,0.113
C02261,22-01-2023,Standard,35.41,29,0,,,15,0.0,10-06-2025,Card,North America,35-44,Direct,5,0,1,0.071
C02262,06/30/2025,Standard,28.59,1,1,2025-06-30,billing,12,2.0,2025-06-30,Card,North America,25-34,Email,1,0,1,0.288
C02263,01/29/2023,Basic,26.3,20,1,2024-06-15,billing,9,0.0,23-05-2024,Card,Latin America,35-44,Partnerships,4,1,1,0.051
C02264,"Apr 16, 2024",Standard,32.77,6,1,2024-09-27,billing,10,2.0,"Sep 22, 2024",Card,Europe,35-44,Paid Ads,1,0,1,0.164
C02265,"Apr 07, 2023",Basic,16.86,18,1,08/11/2024,billing,10,1.0,"Jul 01, 2024",Card,North America,25-34,Email,0,0,1,0.034
C02266,2023-03-28,Basic,17.67,20,1,03/08/2024,no usage,2,1.0,2024-02-18,Card,APAC,35-44,Paid Ads,1,3,1,0.033
C02267,"Sep 15, 2024",Basic,16.98,8,1,12/27/2024,product dissatisfaction,8,5.0,23-11-2024,,North America,55+,Referral,1,0,1,0.047
C02268,"Oct 25, 2024",Premium,71.74,8,0,,,17,0.0,2025-06-25,Card,North America,45-54,Partnerships,5,0,1,0.031
C02269,04/18/2023,Standard,41.78,13,1,2024-03-10,no usage,8,1.0,11-02-2024,Card,Europe,55+,Paid Ads,3,1,1,0.007
C02270,06/09/2025,Premium,83.74,1,1,2025-06-30,billing,14,1.0,2025-06-16,Card,Europe,25-34,Paid Ads,2,1,1,0.235
C02271,"Oct 20, 2023",Premium,85.2,15,1,17-12-2024,billing,12,0.0,12/04/2024,Card,Europe,55+,Direct,5,0,1,0.195
C02272,"Oct 18, 2023",Premium,84.57,20,0,,,15,0.0,2025-06-13,Card,APAC,25-34,Email,5,0,1,0.07
C02273,2023-09-28,Basic,17.33,13,1,2024-08-05,no usage,6,3.0,01-07-2024,Card,Europe,18-24,Organic Search,4,0,1,0.272
C02274,"Feb 25, 2024",Premium,74.82,16,0,,,17,0.0,2025-06-22,Card,North America,25-34,Direct,5,0,1,
C02275,2023-06-12,Premium,90.19,24,0,,,11,0.0,2025-06-04,Card,North America,25-34,Referral,5,0,1,0.075
C02276,"Jan 23, 2024",Premium,73.79,17,0,,,13,0.0,2025-06-08,Card,North America,45-54,Paid Ads,4,0,1,0.053
C02277,2023-07-11,Basic,16.83,23,0,,,7,2.0,05/28/2025,Card,Latin America,18-24,Direct,3,0,1,0.067
C02278,2023-02-16,Basic,22.72,11,1,"Jul 27, 2023",competitor,8,3.0,"Jun 17, 2023",Card,North America,35-44,Referral,0,0,1,0.066
C02279,"Dec 03, 2023",Premium,78.81,18,0,,,13,1.0,2025-05-21,Card,Europe,25-34,Partnerships,5,0,1,0.05
C02280,2024-09-05,Basic,16.98,4,1,2024-11-19,billing,12,0.0,03-11-2024,Card,Europe,25-34,Direct,3,2,1,0.075
C02281,2024-11-26,Basic,17.02,5,1,03/10/2025,billing,8,2.0,"Feb 10, 2025",Card,Latin America,45-54,Email,2,0,1,
C02282,2023-11-19,Standard,45.74,19,0,,,13,3.0,2025-06-10,Card,North America,35-44,Partnerships,3,0,1,0.063
C02283,2023-10-23,Basic,21.34,20,1,"Feb 01, 2025",,9,0.0,2025-01-02,Card,North America,25-34,Organic Search,2,0,1,0.016
C02284,12/19/2024,Basic,19.95,6,1,2025-06-18,support issues,5,2.0,2025-05-21,Wallet,APAC,45-54,Partnerships,0,0,1,0.075
C02285,2024-09-13,Premium,67.34,9,0,,,16,1.0,"Jun 11, 2025",Card,Europe,45-54,Direct,0,0,1,0.058
C02286,"Jan 28, 2025",Premium,81.41,5,0,,,18,0.0,,Card,Europe,25-34,Organic Search,4,0,1,0.074
C02287,"Apr 06, 2025",Premium,76.87,2,0,,,15,1.0,2025-05-18,Card,Latin America,25-34,Direct,5,0,1,0.047
C02288,2025-01-18,Basic,15.35,5,0,,,9,2.0,"Jun 17, 2025",Wallet,APAC,55+,Direct,1,0,1,0.002
C02289,05/04/2025,Basic,16.59,1,1,31-05-2025,competitor,6,0.0,17-05-2025,Card,North America,25-34,Organic Search,1,0,1,0.118
C02290,01/15/2024,Standard,43.18,17,0,,,8,0.0,06/01/2025,Card,APAC,25-34,Referral,2,0,1,0.17
C02291,2023-12-26,Standard,46.45,18,0,,,12,0.0,2025-06-15,ACH,North America,18-24,Referral,3,0,1,0.029
C02292,2023-10-21,Basic,14.77,15,1,09/07/2024,billing,2,6.0,07/30/2024,Card,APAC,18-24,Paid Ads,1,2,1,0.059
C02293,"Aug 03, 2023",Standard,33.41,16,1,2024-07-10,billing,8,3.0,2024-06-07,Wallet,North America,55+,Partnerships,3,0,1,0.058
C02294,"Nov 13, 2024",Premium,85.94,7,0,,,12,0.0,"Jun 01, 2025",Card,North America,55+,Organic Search,5,0,1,0.065
C02295,2024-10-13,Standard,36.54,8,0,,,16,0.0,06/08/2025,PayPal,North America,35-44,Partnerships,4,0,1,0.077
C02296,12/31/2024,Basic,21.21,4,1,2025-04-19,price sensitivity,4,4.0,03/14/2025,Wallet,APAC,35-44,Partnerships,0,1,1,0.017
C02297,"Jun 02, 2023",Basic,17.31,24,0,,,7,1.0,2025-05-19,Card,APAC,45-54,Referral,2,0,1,0.026
C02298,24-03-2024,Basic,21.31,15,1,01/06/2025,product dissatisfaction,6,4.0,"Dec 08, 2024",PayPal,North America,35-44,Referral,2,2,1,0.018
C02299,"Jul 22, 2023",Basic,13.51,18,1,03/24/2024,billing,8,2.0,2024-02-24,Card,North America,35-44,Organic Search,4,0,1,0.252
C02300,03/25/2025,Standard,42.3,3,0,,,10,2.0,06/13/2025,Card,North America,55+,Organic Search,1,0,1,0.003
C02301,2023-09-01,Standard,26.4,21,0,,,15,0.0,2025-05-30,Card,North America,25-34,Referral,0,0,1,0.095
C02302,"May 12, 2023",Standard,44.55,25,0,,,15,2.0,2025-06-04,Card,Latin America,18-24,Organic Search,4,0,1,0.071
C02303,2024-06-03,Premium,78.66,12,0,,,10,1.0,2025-05-24,Card,North America,45-54,Partnerships,4,0,1,0.058
C02304,"Mar 12, 2025",Basic,20.76,3,1,2025-05-30,competitor,4,1.0,"Apr 29, 2025",Card,APAC,35-44,Direct,1,0,1,0.045
C02305,04/15/2025,Basic,19.95,2,0,,,7,1.0,2025-06-02,Card,APAC,25-34,Organic Search,4,1,1,0.02
C02306,29-03-2023,Basic,12.18,15,1,2024-06-10,competitor,7,3.0,05/06/2024,Card,North America,25-34,Paid Ads,4,1,1,0.02
C02307,10/25/2023,Basic,24.47,12,1,06/24/2024,price sensitivity,2,4.0,2024-05-18,Card,Europe,35-44,Partnerships,1,1,1,0.007
C02308,05/21/2023,Standard,41.01,25,0,,,8,2.0,06/10/2025,Card,APAC,35-44,Paid Ads,2,0,1,0.007
C02309,2023-10-08,Premium,86.56,13,1,"Oct 22, 2024",competitor,13,1.0,2024-09-09,Card,APAC,55+,Direct,1,0,1,0.061
C02310,2024-05-01,Premium,71.01,13,0,,,12,0.0,2025-05-26,Card,Latin America,45-54,Organic Search,2,0,1,0.087
C02311,2023-09-13,Standard,40.44,20,1,06-07-2024,billing,10,4.0,05/29/2024,Card,North America,35-44,Email,1,0,1,0.068
C02312,03-03-2023,Basic,13.76,27,0,,,9,2.0,05/22/2025,Wallet,North America,35-44,Referral,4,0,1,0.075
C02313,2024-04-10,Basic,19.6,9,1,11-10-2024,product dissatisfaction,6,1.0,2024-09-16,Wallet,Latin America,35-44,Referral,1,1,1,0.007
C02314,2023-02-18,Basic,15.24,28,0,,,10,1.0,2025-06-18,Card,North America,18-24,Referral,5,0,1,0.028
C02315,26-07-2023,Basic,39.03,17,1,2024-04-01,billing,7,3.0,"Feb 29, 2024",Card,Latin America,25-34,Paid Ads,3,1,1,0.019
C02316,"Jan 01, 2023",Premium,85.05,29,0,,,18,1.0,"May 21, 2025",,Latin America,25-34,Direct,4,1,1,0.163
C02317,2023-03-21,Standard,46.99,23,1,19-06-2024,price sensitivity,10,2.0,05/07/2024,Card,Europe,55+,Organic Search,3,0,1,0.019
C02318,"Feb 02, 2024",Basic,18.0,13,1,2025-02-08,support issues,10,1.0,01/21/2025,Card,North America,55+,Organic Search,3,0,1,0.051
C02319,"Feb 14, 2025",Basic,20.6,4,1,2025-05-01,billing,9,2.0,04/08/2025,Wallet,Europe,18-24,Organic Search,3,1,1,0.136
C02320,12/07/2024,Basic,22.62,6,0,,,11,0.0,2025-05-29,Card,APAC,45-54,Direct,2,0,1,0.167
C02321,04/01/2023,Premium,68.27,26,0,,,17,0.0,"May 23, 2025",Card,North America,35-44,Email,5,0,1,0.228
C02322,02/01/2023,Basic,16.31,18,1,2023-09-16,billing,9,3.0,2023-08-01,Card,North America,18-24,Organic Search,5,0,1,0.055
C02323,2023-11-05,Basic,22.89,15,1,04/24/2024,price sensitivity,4,2.0,19-03-2024,PayPal,APAC,25-34,Partnerships,0,0,1,0.047
C02324,2024-08-17,Basic,18.13,1,1,09/04/2024,competitor,7,2.0,17-08-2024,PayPal,Latin America,55+,Partnerships,3,0,1,0.059
C02325,11/12/2024,Premium,71.52,7,0,,,12,2.0,2025-06-11,Card,Europe,25-34,Organic Search,5,0,1,0.037
C02326,2025-01-20,Standard,35.21,5,0,,,8,1.0,2025-06-19,ACH,APAC,35-44,Organic Search,2,0,1,0.003
C02327,"Nov 09, 2023",Standard,31.67,15,1,2024-12-11,no usage,10,2.0,2024-11-22,PayPal,Europe,35-44,Paid Ads,4,0,1,0.263
C02328,03-06-2023,Basic,11.16,24,0,,,9,1.0,05/26/2025,ACH,APAC,35-44,Organic Search,4,0,1,0.017
C02329,2023-01-25,Basic,12.22,29,0,,,7,0.0,2025-06-19,Card,APAC,35-44,Direct,3,0,1,0.025
C02330,2023-05-14,Premium,79.46,25,0,,,16,0.0,2025-06-09,Card,North America,35-44,Referral,5,0,1,0.018
C02331,2023-03-01,Basic,21.69,17,1,"May 30, 2024",billing,2,7.0,2024-04-22,PayPal,North America,55+,Paid Ads,1,0,1,0.254
C02332,"Feb 24, 2025",Basic,29.08,4,1,2025-04-27,billing,9,2.0,2025-03-30,Card,North America,25-34,Direct,1,0,1,0.074
C02333,2023-09-02,Standard,38.75,18,1,22-04-2024,no usage,9,6.0,2024-03-12,Card,Latin America,25-34,Paid Ads,0,0,1,0.012
C02334,2025-01-20,Basic,13.88,2,1,"Feb 16, 2025",,5,4.0,2025-01-21,ACH,Latin America,25-34,Partnerships,0,1,1,0.031
C02335,2024-05-19,Basic,18.89,13,0,,,7,1.0,"Jun 10, 2025",Card,Europe,45-54,Direct,3,0,1,0.023
C02336,2024-05-06,Premium,86.03,8,1,12/16/2024,billing,14,0.0,12/02/2024,Card,APAC,25-34,Paid Ads,1,0,1,
C02337,2024-02-19,Standard,45.18,15,1,2024-09-21,billing,13,2.0,08/15/2024,Card,Europe,45-54,Referral,1,0,1,0.032
C02338,2025-01-17,Basic,22.73,5,1,"Apr 09, 2025",price sensitivity,7,2.0,18-03-2025,Card,Latin America,25-34,Paid Ads,1,1,1,0.064
C02339,2023-02-09,Basic,21.29,15,1,"Feb 08, 2024",billing,7,2.0,2024-01-14,Card,Latin America,35-44,Email,2,0,1,0.022
C02340,"Mar 26, 2023",Standard,39.57,22,1,2024-10-25,billing,9,3.0,2024-10-02,Card,Europe,45-54,Referral,5,0,1,0.192
C02341,"Jan 22, 2024",Basic,21.95,8,1,2024-06-23,competitor,9,2.0,"May 22, 2024",Card,North America,35-44,Email,2,1,1,0.074
C02342,12/26/2023,Basic,14.26,18,0,,,5,2.0,2025-06-15,Card,Latin America,35-44,Email,4,0,1,0.052
C02343,05/12/2024,Standard,26.95,6,1,2024-09-30,billing,8,4.0,"Aug 07, 2024",Card,Latin America,35-44,Referral,1,0,1,0.174
C02344,2024-11-03,Standard,51.56,5,1,2025-03-15,billing,12,2.0,13-02-2025,Wallet,North America,45-54,Direct,1,0,1,0.003
C02345,"Jun 19, 2024",Premium,78.53,2,1,2024-07-15,no usage,13,1.0,"Jun 19, 2024",Card,Latin America,25-34,Referral,1,0,1,0.079
C02346,2023-08-23,Basic,21.14,15,1,30-01-2024,price sensitivity,7,1.0,2024-01-09,Card,Europe,35-44,Organic Search,1,0,1,0.078
C02347,2023-10-26,Basic,9.99,20,0,,,8,1.0,2025-06-17,Card,North America,25-34,Email,5,0,1,0.054
C02348,"Nov 17, 2024",Standard,48.27,7,0,,,9,1.0,06/10/2025,Card,APAC,25-34,Referral,1,1,1,0.01
C02349,2023-07-03,Standard,45.94,23,0,,,14,1.0,05/26/2025,Card,North America,25-34,Email,5,0,1,0.117
C02350,"Apr 04, 2024",Basic,12.74,14,0,,,5,0.0,05/25/2025,PayPal,Latin America,25-34,Direct,1,0,1,0.036
C02351,05/06/2024,Standard,37.1,13,0,,,12,1.0,05/27/2025,Card,Europe,18-24,Organic Search,3,1,1,0.004
C02352,2024-11-15,Basic,20.06,7,1,2025-05-12,billing,3,1.0,22-04-2025,Card,North America,45-54,Paid Ads,1,0,1,0.194
C02353,2024-10-13,Premium,66.36,8,0,,,17,0.0,2025-06-09,Card,Europe,35-44,Organic Search,5,0,1,0.23
C02354,02/28/2024,Premium,83.89,16,0,,,17,0.0,06/15/2025,Card,North America,18-24,Organic Search,5,0,1,
C02355,"Oct 09, 2023",Standard,45.27,20,0,,,13,2.0,2025-05-31,Card,North America,25-34,Direct,3,0,1,0.044
C02356,2023-12-02,Premium,82.24,14,1,2024-09-14,billing,15,1.0,08/11/2024,Card,Latin America,35-44,Organic Search,3,0,1,0.059
C02357,2024-01-11,Premium,63.34,17,0,,,17,0.0,"Jun 03, 2025",Card,North America,35-44,Email,5,1,1,0.078
C02358,07/19/2023,Basic,14.85,23,0,,,9,1.0,2025-06-13,Card,APAC,45-54,Referral,1,0,1,0.079
C02359,"Jul 24, 2024",Basic,18.5,11,1,"Apr 29, 2025",billing,5,4.0,2025-03-21,Card,Europe,35-44,Referral,2,2,1,0.065
C02360,2023-07-10,Standard,37.5,23,0,,,7,1.0,2025-05-25,PayPal,North America,45-54,Paid Ads,0,0,1,0.004
C02361,14-08-2024,Basic,18.08,3,1,19-09-2024,product dissatisfaction,8,1.0,2024-08-16,Card,APAC,18-24,Organic Search,2,0,1,0.036
C02362,2024-11-16,Basic,17.94,7,0,,,11,0.0,"Jun 11, 2025",PayPal,Europe,35-44,Referral,0,0,1,0.004
C02363,2025-05-27,Basic,11.78,1,1,"Jun 21, 2025",price sensitivity,6,1.0,27-05-2025,Card,Europe,25-34,Paid Ads,0,0,1,0.051
C02364,2023-04-19,Premium,87.06,26,0,,,15,0.0,2025-06-15,ACH,Latin America,25-34,Direct,4,0,1,0.013
C02365,11/23/2024,Basic,21.51,7,1,2025-05-31,price sensitivity,6,3.0,2025-04-20,Card,APAC,55+,Referral,2,1,1,0.053
C02366,2023-03-20,Standard,42.13,18,1,"Jun 06, 2024",billing,10,1.0,04/27/2024,PayPal,North America,45-54,Organic Search,1,2,1,0.085
C02367,11/04/2023,Basic,20.72,19,0,,,8,1.0,05/27/2025,ACH,North America,25-34,Referral,0,0,1,0.052
C02368,"Jun 10, 2023",Basic,17.86,14,1,29-02-2024,billing,3,3.0,2024-01-16,Card,APAC,18-24,Paid Ads,1,2,1,0.058
C02369,2023-05-29,Premium,72.93,25,0,,,14,0.0,2025-06-12,Card,North America,45-54,Organic Search,5,0,1,0.023
C02370,2023-06-09,Basic,14.93,24,0,,,8,2.0,2025-05-29,Wallet,Latin America,25-34,Direct,2,0,1,0.079
C02371,10-02-2023,Basic,25.17,18,1,08/01/2024,product dissatisfaction,8,5.0,07/03/2024,Card,Europe,55+,Organic Search,3,0,1,0.018
C02372,2025-01-20,Basic,18.92,4,1,23-03-2025,support issues,6,0.0,2025-02-21,PayPal,Europe,25-34,Paid Ads,2,1,1,0.008
C02373,"Feb 25, 2023",Standard,29.04,28,0,,,14,1.0,21-06-2025,PayPal,Latin America,25-34,Referral,3,0,1,0.047
C02374,30-12-2023,Basic,18.88,18,0,,,11,1.0,"Jun 25, 2025",Card,APAC,18-24,Referral,5,0,1,0.033
C02375,2024-09-29,Basic,10.66,9,0,,,13,0.0,"Jun 19, 2025",PayPal,North America,35-44,Email,3,0,1,0.099
C02376,22-06-2025,Basic,19.99,1,1,"Jun 30, 2025",billing,4,1.0,2025-06-22,Card,Europe,25-34,Partnerships,1,0,1,0.041
C02377,2025-02-17,Basic,19.57,4,0,,,8,2.0,"Jun 15, 2025",Card,Latin America,25-34,Direct,1,0,1,0.02
C02378,06-05-2023,Basic,16.83,25,0,,,8,0.0,2025-05-19,ACH,North America,55+,Referral,4,1,1,0.099
C02379,2025-06-19,Standard,33.36,1,1,06/30/2025,product dissatisfaction,13,0.0,06/19/2025,PayPal,APAC,25-34,Paid Ads,2,0,1,0.069
C02380,2024-08-19,Basic,21.25,10,1,01/10/2025,billing,6,2.0,2024-12-12,Card,Europe,35-44,Organic Search,0,1,1,0.019
C02381,2023-06-13,Basic,18.67,20,1,2024-08-15,billing,7,0.0,2024-07-22,Card,North America,25-34,Partnerships,2,0,1,0.01
C02382,02/14/2024,Standard,27.35,16,0,,,14,1.0,2025-06-06,Card,APAC,35-44,Referral,1,0,1,0.07
C02383,"Apr 17, 2025",Standard,46.22,1,1,"May 02, 2025",competitor,13,0.0,2025-04-18,ACH,APAC,25-34,Paid Ads,5,0,1,0.219
C02384,2023-12-25,Basic,15.24,9,1,05/12/2024,billing,7,1.0,2024-04-07,ACH,North America,35-44,Direct,3,1,1,0.24
C02385,06/17/2023,Basic,13.73,15,1,2024-04-15,no usage,2,1.0,02/24/2024,Card,Latin America,45-54,Direct,1,0,1,0.022
C02386,2025-03-09,Basic,24.43,3,1,"May 06, 2025",billing,4,5.0,04/05/2025,Card,North America,55+,Referral,0,0,1,0.064
C02387,05/19/2025,Premium,89.6,1,1,2025-06-14,,16,3.0,2025-05-19,Card,North America,55+,Organic Search,5,0,1,0.021
C02388,"Jun 08, 2025",Basic,17.32,1,0,,,11,0.0,"Jun 14, 2025",Card,North America,25-34,Email,4,0,1,0.05
C02389,2025-05-21,Basic,13.99,1,1,2025-06-08,billing,6,3.0,2025-05-21,PayPal,APAC,18-24,Organic Search,2,2,1,0.01
C02390,"Mar 07, 2025",Standard,33.54,3,0,,,14,1.0,2025-05-19,Card,North America,18-24,Email,4,0,1,0.121
C02391,02/19/2024,Basic,17.25,9,1,07/15/2024,price sensitivity,9,2.0,"Jun 12, 2024",Card,North America,45-54,Referral,2,0,1,0.073
